,Fe,Ni,Cr,Composition,VEC mean,VEC_condition,EQ 1000C AL3TI_D022,EQ 1000C ALTI3_D019,EQ 1000C ALTI_L10,EQ 1000C BCC_B2,EQ 1000C BCC_B2#2,EQ 1000C BCT_A5,EQ 1000C C14_LAVES,EQ 1000C C15_LAVES,EQ 1000C C36_LAVES,EQ 1000C CBCC_A12,EQ 1000C CHI_A12,EQ 1000C CR3SI_A15,EQ 1000C CRNI2_OP6,EQ 1000C CRSI2_C40,EQ 1000C CU3SN_HT_GAMMA,EQ 1000C CU6SN5_HT,EQ 1000C CUB_A13,EQ 1000C CUTI_B11,EQ 1000C FCC_L12,EQ 1000C GAMMA_D83,EQ 1000C HCP_A3,EQ 1000C HEUSLER_L21,EQ 1000C LIQUID,EQ 1000C M5SI3_D88,EQ 1000C MNNI2,EQ 1000C MNNI_L10,EQ 1000C MOSI2_C11B,EQ 1000C MU_PHASE,EQ 1000C NI3TA_D0A,EQ 1000C NI3TI_D024,EQ 1000C NITI2,EQ 1000C NIZN_TP2,EQ 1000C SIGMA,EQ FCC SUM,EQ BCC SUM,EQ FCC/BCC SUM,EQ 1000C AL5FE4_D82,EQ 1000C ALCU_EPS_B82
1134,0.4,0.44,0.16,Cr16Fe40Ni44,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
1135,0.4,0.46,0.14,Cr14Fe40Ni46,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
1136,0.4,0.48,0.12,Cr12Fe40Ni48,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
1137,0.4,0.5,0.1,Cr10Fe40Ni50,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
1138,0.4,0.52,0.08,Cr8Fe40Ni52,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
1139,0.4,0.54,0.06,Cr6Fe40Ni54,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
1140,0.4,0.56,0.04,Cr4Fe40Ni56,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
1141,0.404040404,0.575757576,0.02020202,Cr2Fe40Ni57,9.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
1142,0.42,0.02,0.56,Cr56Fe42Ni2,6.92,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
1143,0.42,0.04,0.54,Cr54Fe42Ni4,7,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
1144,0.42,0.06,0.52,Cr52Fe42Ni6,7.08,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
1145,0.42,0.08,0.5,Cr50Fe42Ni8,7.16,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
1146,0.42,0.1,0.48,Cr48Fe42Ni10,7.24,0.5,0,0,0,0.915242365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084757635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
1147,0.42,0.12,0.46,Cr46Fe42Ni12,7.32,0.5,0,0,0,0.785065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
1148,0.42,0.14,0.44,Cr44Fe42Ni14,7.4,0.5,0,0,0,0.661732969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338267031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
1149,0.42,0.16,0.42,Cr42Fe42Ni16,7.48,0.5,0,0,0,0.544501775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455498225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
1150,0.42,0.18,0.4,Cr40Fe42Ni18,7.56,0.5,0,0,0,0.432749287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567250713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
1151,0.42,0.2,0.38,Cr38Fe42Ni20,7.64,0.5,0,0,0,0.325949536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674050464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
1152,0.42,0.22,0.36,Cr36Fe42Ni22,7.72,0.5,0,0,0,0.223653176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776346824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595574,68689595562,1.87663E+11,0,0
1153,0.42,0.24,0.34,Cr34Fe42Ni24,7.8,0.5,0,0,0,0.125472674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874527326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321668,18405321653,50284273907,0,0
1154,0.42,0.26,0.32,Cr32Fe42Ni26,7.88,0.5,0,0,0,0.031070898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968929102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691083,4931691067,13473630585,0,0
1155,0.42,0.28,0.3,Cr30Fe42Ni28,7.96,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
1156,0.42,0.3,0.28,Cr28Fe42Ni30,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
1157,0.42,0.32,0.26,Cr26Fe42Ni32,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
1158,0.42,0.34,0.24,Cr24Fe42Ni34,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421770,25421756,69453549,0,0
1159,0.42,0.36,0.22,Cr22Fe42Ni36,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811747,6811734,18610022,0,0
1160,0.42,0.38,0.2,Cr20Fe42Ni38,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825206,1825194,4986540,0,0
1161,0.42,0.4,0.18,Cr18Fe42Ni40,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489066,489055,1336139,0,0
1162,0.42,0.42,0.16,Cr16Fe42Ni42,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131048,131038,358017,0,0
1163,0.42,0.44,0.14,Cr14Fe42Ni44,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35117,35108,95930,0,0
1164,0.42,0.46,0.12,Cr12Fe42Ni46,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412,9404,25704,0,0
1165,0.42,0.48,0.1,Cr10Fe42Ni48,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2517,6887,0,0
1166,0.42,0.5,0.08,Cr8Fe42Ni50,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,672,1845,0,0
1167,0.42,0.52,0.06,Cr6Fe42Ni52,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,178,494,0,0
1168,0.42,0.54,0.04,Cr4Fe42Ni54,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,132,0,0
1169,0.42,0.56,0.02,Cr2Fe42Ni56,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,35,0,0
1170,0.44,0.02,0.54,Cr54Fe44Ni2,6.96,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,0,0
1171,0.44,0.04,0.52,Cr52Fe44Ni4,7.04,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
1172,0.44,0.06,0.5,Cr50Fe44Ni6,7.12,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
1173,0.44,0.08,0.48,Cr48Fe44Ni8,7.2,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
1174,0.44,0.1,0.46,Cr46Fe44Ni10,7.28,0.5,0,0,0,0.893235658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106764342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
1175,0.44,0.12,0.44,Cr44Fe44Ni12,7.36,0.5,0,0,0,0.755616512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244383488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
1176,0.44,0.14,0.42,Cr42Fe44Ni14,7.44,0.5,0,0,0,0.625703139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374296861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
1177,0.44,0.16,0.4,Cr40Fe44Ni16,7.52,0.5,0,0,0,0.502601169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497398831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
1178,0.44,0.18,0.38,Cr38Fe44Ni18,7.6,0.5,0,0,0,0.385572191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614427809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
1179,0.44,0.2,0.36,Cr36Fe44Ni20,7.68,0.5,0,0,0,0.27399868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72600132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
1180,0.44,0.22,0.34,Cr34Fe44Ni22,7.76,0.5,0,0,0,0.167358276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832641724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
1181,0.44,0.24,0.32,Cr32Fe44Ni24,7.84,0.5,0,0,0,0.065204572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934795428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
1182,0.44,0.26,0.3,Cr30Fe44Ni26,7.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
1183,0.44,0.28,0.28,Cr28Fe44Ni28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
1184,0.44,0.3,0.26,Cr26Fe44Ni30,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
1185,0.44,0.32,0.24,Cr24Fe44Ni32,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
1186,0.44,0.34,0.22,Cr22Fe44Ni34,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
1187,0.44,0.36,0.2,Cr20Fe44Ni36,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
1188,0.44,0.38,0.18,Cr18Fe44Ni38,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
1189,0.44,0.4,0.16,Cr16Fe44Ni40,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
1190,0.44,0.42,0.14,Cr14Fe44Ni42,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
1191,0.44,0.44,0.12,Cr12Fe44Ni44,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
1192,0.44,0.46,0.1,Cr10Fe44Ni46,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
1193,0.44,0.48,0.08,Cr8Fe44Ni48,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
1194,0.44,0.5,0.06,Cr6Fe44Ni50,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
1195,0.44,0.52,0.04,Cr4Fe44Ni52,8.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
1196,0.44,0.54,0.02,Cr2Fe44Ni54,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
1197,0.46,0.02,0.52,Cr52Fe46Ni2,7,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
1198,0.46,0.04,0.5,Cr50Fe46Ni4,7.08,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
1199,0.46,0.06,0.48,Cr48Fe46Ni6,7.16,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
1200,0.46,0.08,0.46,Cr46Fe46Ni8,7.24,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
1201,0.46,0.1,0.44,Cr44Fe46Ni10,7.32,0.5,0,0,0,0.866238386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133761614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
1202,0.46,0.12,0.42,Cr42Fe46Ni12,7.4,0.5,0,0,0,0.720774823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279225177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595564,68689595572,1.87663E+11,0,0
1203,0.46,0.14,0.4,Cr40Fe46Ni14,7.48,0.5,0,0,0,0.583989251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416010749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321659,18405321662,50284273907,0,0
1204,0.46,0.16,0.38,Cr38Fe46Ni16,7.56,0.5,0,0,0,0.454807804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545192196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691076,4931691074,13473630585,0,0
1205,0.46,0.18,0.36,Cr36Fe46Ni18,7.64,0.5,0,0,0,0.33235479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66764521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442643,1321442638,3610248434,0,0
1206,0.46,0.2,0.34,Cr34Fe46Ni20,7.72,0.5,0,0,0,0.215905918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784094082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079492.5,354079483.5,967363152,0,0
1207,0.46,0.22,0.32,Cr32Fe46Ni22,7.8,0.5,0,0,0,0.104854593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895145407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875318.43,94875306.57,259204175,0,0
1208,0.46,0.24,0.3,Cr30Fe46Ni24,7.88,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421770,25421756,69453549,0,0
1209,0.46,0.26,0.28,Cr28Fe46Ni26,7.96,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811747,6811734,18610022,0,0
1210,0.46,0.28,0.26,Cr26Fe46Ni28,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825206,1825194,4986540,0,0
1211,0.46,0.3,0.24,Cr24Fe46Ni30,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489066,489055,1336139,0,0
1212,0.46,0.32,0.22,Cr22Fe46Ni32,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131048,131038,358017,0,0
1213,0.46,0.34,0.2,Cr20Fe46Ni34,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35117,35108,95930,0,0
1214,0.46,0.36,0.18,Cr18Fe46Ni36,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9412,9404,25704,0,0
1215,0.46,0.38,0.16,Cr16Fe46Ni38,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2517,6887,0,0
1216,0.46,0.4,0.14,Cr14Fe46Ni40,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,672,1845,0,0
1217,0.46,0.42,0.12,Cr12Fe46Ni42,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,178,494,0,0
1218,0.46,0.44,0.1,Cr10Fe46Ni44,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,132,0,0
1219,0.46,0.46,0.08,Cr8Fe46Ni46,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,35,0,0
1220,0.46,0.48,0.06,Cr6Fe46Ni48,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0
1221,0.46,0.5,0.04,Cr4Fe46Ni50,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1222,0.46,0.52,0.02,Cr2Fe46Ni52,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
1223,0.48,0.02,0.5,Cr50Fe48Ni2,7.04,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
1224,0.48,0.04,0.48,Cr48Fe48Ni4,7.12,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
1225,0.48,0.06,0.46,Cr46Fe48Ni6,7.2,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
1226,0.48,0.08,0.44,Cr44Fe48Ni8,7.28,0.5,0,0,0,0.998757125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001242875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
1227,0.48,0.1,0.42,Cr42Fe48Ni10,7.36,0.5,0,0,0,0.833651954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166348046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
1228,0.48,0.12,0.4,Cr40Fe48Ni12,7.44,0.5,0,0,0,0.67994691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32005309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
1229,0.48,0.14,0.38,Cr38Fe48Ni14,7.52,0.5,0,0,0,0.536013566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463986434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
1230,0.48,0.16,0.36,Cr36Fe48Ni16,7.6,0.5,0,0,0,0.400564437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599435563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
1231,0.48,0.18,0.34,Cr34Fe48Ni18,7.68,0.5,0,0,0,0.272562906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727437094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
1232,0.48,0.2,0.32,Cr32Fe48Ni20,7.76,0.5,0,0,0,0.151161163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848838837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
1233,0.48,0.22,0.3,Cr30Fe48Ni22,7.84,0.5,0,0,0,0.035656257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964343743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
1234,0.48,0.24,0.28,Cr28Fe48Ni24,7.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
1235,0.48,0.26,0.26,Cr26Fe48Ni26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
1236,0.48,0.28,0.24,Cr24Fe48Ni28,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
1237,0.48,0.3,0.22,Cr22Fe48Ni30,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
1238,0.48,0.32,0.2,Cr20Fe48Ni32,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
1239,0.48,0.34,0.18,Cr18Fe48Ni34,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
1240,0.48,0.36,0.16,Cr16Fe48Ni36,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
